title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes
Hoshikuzu Paradise,4452,OVA,          -,summer,1991.0,1991-07-25 00:00:00,-,1.0
Meisou-Ou Border,16255,OVA,Artland,summer,1991.0,1991-09-01 00:00:00,Manga,1.0
Kyoufu Shinbun,17615,OVA,Studio Pierrot,summer,1991.0,1991-07-21 00:00:00,Manga,2.0
Yokohama Meibutsu: Otoko Katayama-gumi!,10113,OVA,          -,summer,1991.0,1991-08-25 00:00:00,-,2.0
Money Wars: Nerawareta Waterfront Keikaku,18743,OVA,Gainax,summer,1991.0,1991-09-27 00:00:00,Original,1.0
Ushiro no Hyakutarou,12833,OVA,          -,summer,1991.0,1991-08-21 00:00:00,-,2.0
Naki no Ryuu: Hiryuu no Shou (1991),36662,OVA,          -,summer,1991.0,1991-08-23 00:00:00,Manga,1.0
Ishii Hisaichi no Dai Seikai,19583,OVA,          -,summer,1991.0,1991-09-06 00:00:00,-,1.0
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,898,Movie,Toei Animation,summer,1991.0,1991-07-20 00:00:00,Manga,1.0
Omoide Poroporo,1029,Movie,Studio Ghibli,summer,1991.0,1991-07-20 00:00:00,Manga,1.0
Roujin Z,2000,Movie,APPP,summer,1991.0,1991-09-14 00:00:00,Original,1.0
Urusei Yatsura Movie 6: Itsudatte My Darling,1925,Movie,Madhouse,summer,1991.0,1991-08-18 00:00:00,Manga,1.0
Silent Möbius: The Motion Picture,2099,Movie,AIC,summer,1991.0,1991-08-17 00:00:00,Manga,1.0
Dragon Quest: Dai no Daibouken,7435,Movie,Toei Animation,summer,1991.0,1991-07-20 00:00:00,Game,1.0
Ziggy: Soreyuke! R&R Band,11093,Movie,Studio Deen,summer,1991.0,1991-07-12 00:00:00,-,1.0
Huckleberry no Bouken (Movie),19957,Movie,          -,summer,1991.0,1991-08-16 00:00:00,-,1.0
Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,22981,Movie,Toei Animation,summer,1991.0,1991-07-20 00:00:00,-,1.0
Lupin III: Napoleon no Jisho wo Ubae,1423,Special,-,summer,1991.0,1991-08-09 00:00:00,-,1.0
R20: Ginga Kuukou,6390,Special,Gainax,summer,1991.0,1991-08-28 00:00:00,Original,1.0
Dragon Quest: Dai no Daibouken (TV),2229,TV (New),Toei Animation,fall,1991.0,1991-10-17 00:00:00,Manga,46.0
Yokoyama Mitsuteru Sangokushi,970,TV (New),"Dai Nippon Printing, Enoki Films",fall,1991.0,1991-10-18 00:00:00,Manga,47.0
Honoo no Toukyuuji: Dodge Danpei,2228,TV (New),Animation 21,fall,1991.0,1991-10-14 00:00:00,-,47.0
Moero! Top Striker,3438,TV (New),Nippon Animation,fall,1991.0,1991-10-10 19:00:00,-,49.0
Kinnikuman: Kinnikusei Oui Soudatsu-hen,3281,TV (New),Toei Animation,fall,1991.0,1991-10-06 00:00:00,Manga,46.0
Mahou no Princess Minky Momo: Yume wo Dakishimete,5953,TV (New),Production Reed,fall,1991.0,1991-10-02 00:00:00,Original,62.0
Genji Tsuushin Agedama,8215,TV (New),Gallop,fall,1991.0,1991-10-04 18:00:00,Original,51.0
Reporter Blues,6674,TV (New),TMS Entertainment,fall,1991.0,1991-10-03 00:00:00,Original,52.0
Chie-chan Funsenki: Jarinko Chie,9383,TV (New),Tokyo Movie Shinsha,fall,1991.0,1991-10-19 00:00:00,-,39.0
Marude Dameo,19873,TV (New),Studio Pierrot,fall,1991.0,1991-11-02 00:00:00,Manga,47.0
Dragon Ball Z,813,TV (Continuing),Toei Animation,fall,1991.0,1989-04-26 19:00:00,Manga,291.0
Ranma ½,210,TV (Continuing),Studio Deen,fall,1991.0,1989-04-15 00:00:00,Manga,161.0
Oniisama e...,795,TV (Continuing),Tezuka Productions,fall,1991.0,1991-07-14 00:00:00,Manga,39.0
Yawara!,691,TV (Continuing),Madhouse,fall,1991.0,1989-10-16 07:30:00,Manga,124.0
Chibi Maruko-chan,951,TV (Continuing),Nippon Animation,fall,1991.0,1990-01-07 00:00:00,Manga,142.0
Robin Hood no Daibouken,2543,TV (Continuing),Tatsunoko Production,fall,1991.0,1990-07-29 00:00:00,-,52.0
Trapp Ikka Monogatari,2557,TV (Continuing),Nippon Animation,fall,1991.0,1991-01-13 19:30:00,Other,40.0
Sazae-san,2406,TV (Continuing),Eiken,fall,1991.0,1969-10-05 18:30:00,4-koma manga,0.0
Future GPX Cyber Formula,1391,TV (Continuing),Sunrise,fall,1991.0,1991-03-15 00:00:00,Original,37.0
Warau Salesman,3077,TV (Continuing),Shin-Ei Animation,fall,1991.0,1989-10-17 00:00:00,Manga,103.0
Taiyou no Yuusha Fighbird,4532,TV (Continuing),Sunrise,fall,1991.0,1991-02-02 00:00:00,-,48.0
3 Choume no Tama: Uchi no Tama Shirimasen ka?,2467,TV (Continuing),Group TAC,fall,1991.0,1988-11-21 00:00:00,-,36.0
Oishinbo,1093,TV (Continuing),Shin-Ei Animation,fall,1991.0,1988-10-17 00:00:00,Manga,136.0
Getter Robo Go,5292,TV (Continuing),Toei Animation,fall,1991.0,1991-02-11 00:00:00,-,50.0
"Chiisana Obake: Acchi, Kocchi, Socchi",310,TV (Continuing),Studio Pierrot,fall,1991.0,1991-04-09 00:00:00,Picture book,50.0
Zettai Muteki Raijin-Oh,1897,TV (Continuing),Sunrise,fall,1991.0,1991-04-03 18:00:00,Original,51.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,fall,1991.0,1976-01-07 00:00:00,-,1471.0
Magical★Taruruuto-kun,5274,TV (Continuing),Toei Animation,fall,1991.0,1990-09-09 08:30:00,Manga,87.0
Kikou Keisatsu Metal Jack,3315,TV (Continuing),Sunrise,fall,1991.0,1991-04-08 00:00:00,Original,37.0
High School Mystery: Gakuen Nanafushigi,9882,TV (Continuing),          -,fall,1991.0,1991-04-12 00:00:00,-,41.0
21 Emon,5628,TV (Continuing),Shin-Ei Animation,fall,1991.0,1991-05-02 00:00:00,-,39.0
Hai! Akko Desu,5534,TV (Continuing),Eiken,fall,1991.0,1988-10-12 00:00:00,-,164.0
Kinkyuu Hasshin Saver Kids,4504,TV (Continuing),Tokyo Movie Shinsha,fall,1991.0,1991-02-19 00:00:00,Original,50.0
Jankenman,7405,TV (Continuing),          -,fall,1991.0,1991-04-04 00:00:00,-,51.0
Shounen Ashibe (TV),8829,TV (Continuing),Life Work,fall,1991.0,1991-04-11 19:00:00,4-koma manga,37.0
Obocchama-kun,20075,TV (Continuing),Shin-Ei Animation,fall,1991.0,1989-01-14 19:30:00,Manga,164.0
Kotowaza House,20117,TV (Continuing),Eiken,fall,1991.0,1987-04-04 00:00:00,-,773.0
Narara Superboard,32136,TV (Continuing),          -,fall,1991.0,1990-08-21 00:00:00,Manga,54.0
Ginga Eiyuu Densetsu,820,OVA,"Artland, Magic Bus",fall,1991.0,1988-01-08 00:00:00,Novel,110.0
Koko wa Green Wood,1804,OVA,"Ajia-Do, Studio Pierrot",fall,1991.0,1991-11-22 00:00:00,Manga,6.0
Kyoushoku Soukou Guyver II,1336,OVA,-,fall,1991.0,1991-10-24 00:00:00,-,6.0
Ninja Ryuukenden,619,OVA,Studio Junio,fall,1991.0,1991-11-22 00:00:00,Game,1.0
Dark Cat,4531,OVA,-,fall,1991.0,1991-11-28 00:00:00,Manga,1.0
Gall Force: New Era,2065,OVA,AIC,fall,1991.0,1991-12-01 00:00:00,Original,2.0
Monkey Punch no Sekai: Alice,3640,OVA,          -,fall,1991.0,1991-12-13 00:00:00,-,1.0
Kyuukyoku Choujin R,6796,OVA,Studio Coa,fall,1991.0,1991-10-24 00:00:00,Manga,1.0
Eiyuu Gaiden Mozaicka,8855,OVA,Studio Deen,fall,1991.0,1991-11-21 00:00:00,Original,4.0
Fuuma no Kojirou: Fuuma Hanran-hen,4856,OVA,animate Film,fall,1991.0,1991-11-21 00:00:00,Manga,1.0
Tomoe ga Yuku!,4927,OVA,animate Film,fall,1991.0,1991-10-21 00:00:00,Manga,2.0
1-gatsu ni wa Christmas,6060,OVA,Magic Bus,fall,1991.0,1991-11-21 00:00:00,Manga,1.0
Tsuki ga Noboru made ni,12905,OVA,          -,fall,1991.0,1991-11-08 00:00:00,Other,1.0
Neko Neko Fantasia,8496,OVA,animate Film,fall,1991.0,1991-12-13 00:00:00,Manga,1.0
Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,3813,OVA,Studio Pierrot,fall,1991.0,1991-12-14 00:00:00,Light novel,1.0
Otohime Connection,10481,OVA,animate Film,fall,1991.0,1991-12-01 00:00:00,Manga,1.0
Inferious Wakusei Senshi Gaiden Condition Green,16259,OVA,          -,fall,1991.0,1991-11-29 00:00:00,-,6.0
Ore no Sora Keiji-hen,9338,OVA,          -,fall,1991.0,1991-10-21 00:00:00,-,2.0
Nyuuin Bokki Monogatari: Odaijini!,16970,OVA,          -,fall,1991.0,1991-12-05 00:00:00,-,2.0
Ucchare Goshogawara,12899,OVA,J.C.Staff,fall,1991.0,1991-10-25 00:00:00,Manga,1.0
Jingi,10741,OVA,J.C.Staff,fall,1991.0,1991-12-04 00:00:00,-,2.0
Soukou Kyojin Z-Knight,9965,OVA,Sunrise,fall,1991.0,1991-12-30 00:00:00,-,1.0
Choubakumatsu Shounen Seiki Takamaru,21545,OVA,J.C.Staff,fall,1991.0,1991-11-01 00:00:00,-,2.0
Miracle Psychicer Seizan,16021,OVA,Studio Pierrot,fall,1991.0,1991-11-20 00:00:00,Original,5.0
Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,418,Movie,-,fall,1991.0,1991-11-02 00:00:00,Manga,1.0
Adachi-ga Hara,8181,Movie,Tezuka Productions,fall,1991.0,1991-11-16 00:00:00,Manga,1.0
Bakabon Osomatsu no Karee wo Tazunete Sansenri,24373,Special,Studio Pierrot,fall,1991.0,1991-10-19 00:00:00,Original,1.0
Bazar dé Gozarre,29359,Special,          -,fall,1991.0,,-,33.0
Uchuu no Kishi Tekkaman Blade,1459,TV (New),Tatsunoko Production,winter,1992.0,1992-02-18 00:00:00,Original,49.0
Mama wa Shougaku 4 Nensei,333,TV (New),Sunrise,winter,1992.0,1992-01-10 17:00:00,Original,51.0
Densetsu no Yuusha Da Garn,2803,TV (New),Sunrise,winter,1992.0,1992-02-08 00:00:00,-,46.0
Hana no Mahoutsukai Mary Bell,2804,TV (New),"Asahi Production, Production Reed",winter,1992.0,1992-02-03 18:00:00,Original,50.0
Daisougen no Chiisana Tenshi: Bush Baby,2913,TV (New),Nippon Animation,winter,1992.0,1992-01-12 19:30:00,Novel,40.0
Dragon Ball Z,813,TV (Continuing),Toei Animation,winter,1992.0,1989-04-26 19:00:00,Manga,291.0
Ranma ½,210,TV (Continuing),Studio Deen,winter,1992.0,1989-04-15 00:00:00,Manga,161.0
Oniisama e...,795,TV (Continuing),Tezuka Productions,winter,1992.0,1991-07-14 00:00:00,Manga,39.0
Dragon Quest: Dai no Daibouken (TV),2229,TV (Continuing),Toei Animation,winter,1992.0,1991-10-17 00:00:00,Manga,46.0
Yawara!,691,TV (Continuing),Madhouse,winter,1992.0,1989-10-16 07:30:00,Manga,124.0
Chibi Maruko-chan,951,TV (Continuing),Nippon Animation,winter,1992.0,1990-01-07 00:00:00,Manga,142.0
Robin Hood no Daibouken,2543,TV (Continuing),Tatsunoko Production,winter,1992.0,1990-07-29 00:00:00,-,52.0
Sazae-san,2406,TV (Continuing),Eiken,winter,1992.0,1969-10-05 18:30:00,4-koma manga,0.0
Yokoyama Mitsuteru Sangokushi,970,TV (Continuing),"Dai Nippon Printing, Enoki Films",winter,1992.0,1991-10-18 00:00:00,Manga,47.0
Warau Salesman,3077,TV (Continuing),Shin-Ei Animation,winter,1992.0,1989-10-17 00:00:00,Manga,103.0
Honoo no Toukyuuji: Dodge Danpei,2228,TV (Continuing),Animation 21,winter,1992.0,1991-10-14 00:00:00,-,47.0
Moero! Top Striker,3438,TV (Continuing),Nippon Animation,winter,1992.0,1991-10-10 19:00:00,-,49.0
Taiyou no Yuusha Fighbird,4532,TV (Continuing),Sunrise,winter,1992.0,1991-02-02 00:00:00,-,48.0
Kinnikuman: Kinnikusei Oui Soudatsu-hen,3281,TV (Continuing),Toei Animation,winter,1992.0,1991-10-06 00:00:00,Manga,46.0
3 Choume no Tama: Uchi no Tama Shirimasen ka?,2467,TV (Continuing),Group TAC,winter,1992.0,1988-11-21 00:00:00,-,36.0
Mahou no Princess Minky Momo: Yume wo Dakishimete,5953,TV (Continuing),Production Reed,winter,1992.0,1991-10-02 00:00:00,Original,62.0
Oishinbo,1093,TV (Continuing),Shin-Ei Animation,winter,1992.0,1988-10-17 00:00:00,Manga,136.0
"Chiisana Obake: Acchi, Kocchi, Socchi",310,TV (Continuing),Studio Pierrot,winter,1992.0,1991-04-09 00:00:00,Picture book,50.0
Zettai Muteki Raijin-Oh,1897,TV (Continuing),Sunrise,winter,1992.0,1991-04-03 18:00:00,Original,51.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,winter,1992.0,1976-01-07 00:00:00,-,1471.0
Genji Tsuushin Agedama,8215,TV (Continuing),Gallop,winter,1992.0,1991-10-04 18:00:00,Original,51.0
Magical★Taruruuto-kun,5274,TV (Continuing),Toei Animation,winter,1992.0,1990-09-09 08:30:00,Manga,87.0
High School Mystery: Gakuen Nanafushigi,9882,TV (Continuing),          -,winter,1992.0,1991-04-12 00:00:00,-,41.0
21 Emon,5628,TV (Continuing),Shin-Ei Animation,winter,1992.0,1991-05-02 00:00:00,-,39.0
Hai! Akko Desu,5534,TV (Continuing),Eiken,winter,1992.0,1988-10-12 00:00:00,-,164.0
Kinkyuu Hasshin Saver Kids,4504,TV (Continuing),Tokyo Movie Shinsha,winter,1992.0,1991-02-19 00:00:00,Original,50.0
Jankenman,7405,TV (Continuing),          -,winter,1992.0,1991-04-04 00:00:00,-,51.0
Obocchama-kun,20075,TV (Continuing),Shin-Ei Animation,winter,1992.0,1989-01-14 19:30:00,Manga,164.0
Kotowaza House,20117,TV (Continuing),Eiken,winter,1992.0,1987-04-04 00:00:00,-,773.0
Chie-chan Funsenki: Jarinko Chie,9383,TV (Continuing),Tokyo Movie Shinsha,winter,1992.0,1991-10-19 00:00:00,-,39.0
Marude Dameo,19873,TV (Continuing),Studio Pierrot,winter,1992.0,1991-11-02 00:00:00,Manga,47.0
Narara Superboard,32136,TV (Continuing),          -,winter,1992.0,1990-08-21 00:00:00,Manga,54.0
Video Girl Ai,201,OVA,Production I.G,winter,1992.0,1992-03-27 00:00:00,Manga,6.0
3x3 Eyes,3003,OVA,Toei Animation,winter,1992.0,1991-07-25 00:00:00,Manga,4.0
Dragon Ball Z: Atsumare! Gokuu World,6714,OVA,Toei Animation,winter,1992.0,1992-01-28 00:00:00,Manga,1.0
Handsome Girl,1115,OVA,J.C.Staff,winter,1992.0,1992-01-21 00:00:00,Manga,1.0
Babel Nisei (OVA),1665,OVA,J.C.Staff,winter,1992.0,1992-03-21 00:00:00,-,4.0
Kennel Tokorozawa,13715,OVA,          -,winter,1992.0,1992-02-21 00:00:00,Manga,1.0
Chameleon (OVA),5353,OVA,Egg,winter,1992.0,,Manga,6.0
Sequence,2096,OVA,          -,winter,1992.0,1992-03-18 00:00:00,Manga,1.0
Ruri-iro Princess,9212,OVA,Studio Pierrot,winter,1992.0,1992-03-21 00:00:00,Manga,2.0
Madou King Granzort: Bouken-hen,7124,OVA,          -,winter,1992.0,1992-03-27 00:00:00,Original,3.0
Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,6091,OVA,Nippon Animation,winter,1992.0,1992-01-07 00:00:00,Manga,1.0
Naniwa Yuukyouden,9498,OVA,Toei Animation,winter,1992.0,1992-03-13 00:00:00,-,1.0
High School Jingi,24089,OVA,          -,winter,1992.0,1992-02-10 00:00:00,-,1.0
Ishinomori Shoutarou no Rekishi Adventure,25473,OVA,          -,winter,1992.0,1992-01-23 00:00:00,-,5.0
Terajima-chou Kidan: Ginnagashi,33077,OVA,          -,winter,1992.0,1992-01-15 00:00:00,Manga,1.0
Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,899,Movie,Toei Animation,winter,1992.0,1992-03-07 00:00:00,Manga,1.0
Doraemon Movie 13: Nobita to Kumo no Oukoku,2661,Movie,          -,winter,1992.0,1992-03-07 00:00:00,-,1.0
Ramayana: The Legend of Prince Rama,4921,Movie,Nippon Ramayana Film Co.,winter,1992.0,1992-03-10 00:00:00,Other,1.0
Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,7436,Movie,Toei Animation,winter,1992.0,1992-03-07 00:00:00,Game,1.0
21 Emon Uchuu ike! Hadashi no Princess,6074,Movie,Shin-Ei Animation,winter,1992.0,1992-03-07 00:00:00,-,1.0
Sangokushi: Dai Ichi Bu - Eiyuu-tachi no Yoake,7696,Movie,-,winter,1992.0,1992-01-25 00:00:00,-,1.0
Magical★Taruruuto-kun: Sukisuki Takoyaki!,22979,Movie,Toei Animation,winter,1992.0,1992-03-07 00:00:00,-,1.0
Patchin shite! Obaachan,6018,Movie,          -,winter,1992.0,1992-03-10 00:00:00,-,1.0
Boyfriend,10435,Special,Magic Bus,winter,1992.0,1992-02-11 00:00:00,Manga,1.0
Dr. Slump: Arale-chan '92 Oshougatsu Special,28367,Special,Toei Animation,winter,1992.0,1992-01-01 00:00:00,Manga,3.0
Bishoujo Senshi Sailor Moon,530,TV (New),Toei Animation,spring,1992.0,1992-03-07 00:00:00,Manga,46.0
Crayon Shin-chan,966,TV (New),Shin-Ei Animation,spring,1992.0,1992-04-13 19:30:00,Manga,0.0
Ashita e Free Kick,3874,TV (New),Production Reed,spring,1992.0,1992-04-14 17:00:00,Original,52.0
Cooking Papa,8123,TV (New),Eiken,spring,1992.0,1992-04-09 00:00:00,Manga,151.0
Oyayubi Hime Monogatari,2783,TV (New),          -,spring,1992.0,1992-03-31 00:00:00,Book,26.0
Aa Harimanada,8216,TV (New),E&G Films,spring,1992.0,1992-04-23 00:00:00,Manga,23.0
Genki Bakuhatsu Ganbaruger,2916,TV (New),Sunrise,spring,1992.0,1992-04-01 18:00:00,Original,47.0
Chou Dendou Robo Tetsujin 28-gou FX,10319,TV (New),          -,spring,1992.0,1992-04-05 00:00:00,-,47.0
Salad Juu Yuushi Tomatoman,5201,TV (New),          -,spring,1992.0,1992-04-03 18:30:00,-,50.0
Nagagutsu wo Haita Neko no Bouken,4468,TV (New),          -,spring,1992.0,1992-04-01 00:00:00,-,26.0
Oi! Ryouma,8415,TV (New),          -,spring,1992.0,1992-04-07 17:30:00,Manga,39.0
Super Bikkuriman,6583,TV (New),Toei Animation,spring,1992.0,1992-05-17 08:30:00,-,44.0
Manga Nihonshi (NHK Han),22509,TV (New),          -,spring,1992.0,1992-04-06 00:00:00,-,40.0
Youyou no Neko Tsumami,12771,TV (New),"Telescreen, Visual 80",spring,1992.0,1992-03-30 00:00:00,-,130.0
Sasurai-kun,27681,TV (New),Shin-Ei Animation,spring,1992.0,1992-04-07 09:00:00,Manga,13.0
Dragon Ball Z,813,TV (Continuing),Toei Animation,spring,1992.0,1989-04-26 19:00:00,Manga,291.0
Ranma ½,210,TV (Continuing),Studio Deen,spring,1992.0,1989-04-15 00:00:00,Manga,161.0
Oniisama e...,795,TV (Continuing),Tezuka Productions,spring,1992.0,1991-07-14 00:00:00,Manga,39.0
Dragon Quest: Dai no Daibouken (TV),2229,TV (Continuing),Toei Animation,spring,1992.0,1991-10-17 00:00:00,Manga,46.0
Yawara!,691,TV (Continuing),Madhouse,spring,1992.0,1989-10-16 07:30:00,Manga,124.0
Uchuu no Kishi Tekkaman Blade,1459,TV (Continuing),Tatsunoko Production,spring,1992.0,1992-02-18 00:00:00,Original,49.0
Chibi Maruko-chan,951,TV (Continuing),Nippon Animation,spring,1992.0,1990-01-07 00:00:00,Manga,142.0
Robin Hood no Daibouken,2543,TV (Continuing),Tatsunoko Production,spring,1992.0,1990-07-29 00:00:00,-,52.0
Sazae-san,2406,TV (Continuing),Eiken,spring,1992.0,1969-10-05 18:30:00,4-koma manga,0.0
Yokoyama Mitsuteru Sangokushi,970,TV (Continuing),"Dai Nippon Printing, Enoki Films",spring,1992.0,1991-10-18 00:00:00,Manga,47.0
Warau Salesman,3077,TV (Continuing),Shin-Ei Animation,spring,1992.0,1989-10-17 00:00:00,Manga,103.0
Mama wa Shougaku 4 Nensei,333,TV (Continuing),Sunrise,spring,1992.0,1992-01-10 17:00:00,Original,51.0
Honoo no Toukyuuji: Dodge Danpei,2228,TV (Continuing),Animation 21,spring,1992.0,1991-10-14 00:00:00,-,47.0
Moero! Top Striker,3438,TV (Continuing),Nippon Animation,spring,1992.0,1991-10-10 19:00:00,-,49.0
Densetsu no Yuusha Da Garn,2803,TV (Continuing),Sunrise,spring,1992.0,1992-02-08 00:00:00,-,46.0
Kinnikuman: Kinnikusei Oui Soudatsu-hen,3281,TV (Continuing),Toei Animation,spring,1992.0,1991-10-06 00:00:00,Manga,46.0
Hana no Mahoutsukai Mary Bell,2804,TV (Continuing),"Asahi Production, Production Reed",spring,1992.0,1992-02-03 18:00:00,Original,50.0
3 Choume no Tama: Uchi no Tama Shirimasen ka?,2467,TV (Continuing),Group TAC,spring,1992.0,1988-11-21 00:00:00,-,36.0
Mahou no Princess Minky Momo: Yume wo Dakishimete,5953,TV (Continuing),Production Reed,spring,1992.0,1991-10-02 00:00:00,Original,62.0
Daisougen no Chiisana Tenshi: Bush Baby,2913,TV (Continuing),Nippon Animation,spring,1992.0,1992-01-12 19:30:00,Novel,40.0
Manga Nippon Mukashibanashi (1976),6277,TV (Continuing),Group TAC,spring,1992.0,1976-01-07 00:00:00,-,1471.0
Genji Tsuushin Agedama,8215,TV (Continuing),Gallop,spring,1992.0,1991-10-04 18:00:00,Original,51.0
Magical★Taruruuto-kun,5274,TV (Continuing),Toei Animation,spring,1992.0,1990-09-09 08:30:00,Manga,87.0
Obocchama-kun,20075,TV (Continuing),Shin-Ei Animation,spring,1992.0,1989-01-14 19:30:00,Manga,164.0
Kotowaza House,20117,TV (Continuing),Eiken,spring,1992.0,1987-04-04 00:00:00,-,773.0
Chie-chan Funsenki: Jarinko Chie,9383,TV (Continuing),Tokyo Movie Shinsha,spring,1992.0,1991-10-19 00:00:00,-,39.0
Marude Dameo,19873,TV (Continuing),Studio Pierrot,spring,1992.0,1991-11-02 00:00:00,Manga,47.0
Narara Superboard,32136,TV (Continuing),          -,spring,1992.0,1990-08-21 00:00:00,Manga,54.0
Macross II: Lovers Again,1262,OVA,AIC,spring,1992.0,1992-05-21 00:00:00,Original,6.0
RG Veda,439,OVA,animate Film,spring,1992.0,1991-06-01 00:00:00,Manga,2.0
Spirit of Wonder: China-san no Yuuutsu,2419,OVA,Ajia-Do,spring,1992.0,1992-06-03 00:00:00,-,1.0
Sousei Kishi Gaiarth,2068,OVA,"AIC, Studio Kyuuma",spring,1992.0,1992-04-22 00:00:00,Original,3.0
KO Seiki Beast Sanjuushi,602,OVA,Gainax,spring,1992.0,1992-05-02 00:00:00,Original,7.0
Joker: Marginal City,3661,OVA,Studio Sign,spring,1992.0,1992-04-21 00:00:00,Manga,1.0
Genji,8233,OVA,J.C.Staff,spring,1992.0,1992-05-21 00:00:00,-,2.0
Gorillaman,24093,OVA,J.C.Staff,spring,1992.0,1992-06-25 00:00:00,Manga,2.0
Gekikara Gag Gekijou: Tabasco Shower,18527,OVA,          -,spring,1992.0,1992-05-01 00:00:00,4-koma manga,2.0
Zoku Naniwa Yuukyouden,19717,OVA,Toei Animation,spring,1992.0,1992-06-25 00:00:00,-,1.0
Chika Gentou Gekiga: Shoujo Tsubaki,2981,Movie,          -,spring,1992.0,1992-05-02 00:00:00,Manga,1.0
Hashire Melos (Movie),4876,Movie,Visual 80,spring,1992.0,1992-06-25 00:00:00,Novel,1.0
Candy Candy (Movie),723,Movie,Toei Animation,spring,1992.0,1992-04-25 00:00:00,-,1.0
Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,3484,Special,Studio Deen,spring,1992.0,1992-06-25 00:00:00,-,1.0
Yadamon,2806,TV (New),          -,summer,1992.0,1992-08-24 00:00:00,-,170.0
Dragon Ball Z,813,TV (Continuing),Toei Animation,summer,1992.0,1989-04-26 19:00:00,Manga,291.0
Bishoujo Senshi Sailor Moon,530,TV (Continuing),Toei Animation,summer,1992.0,1992-03-07 00:00:00,Manga,46.0
Ranma ½,210,TV (Continuing),Studio Deen,summer,1992.0,1989-04-15 00:00:00,Manga,161.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,summer,1992.0,1992-04-13 19:30:00,Manga,0.0
Dragon Quest: Dai no Daibouken (TV),2229,TV (Continuing),Toei Animation,summer,1992.0,1991-10-17 00:00:00,Manga,46.0
Yawara!,691,TV (Continuing),Madhouse,summer,1992.0,1989-10-16 07:30:00,Manga,124.0
Uchuu no Kishi Tekkaman Blade,1459,TV (Continuing),Tatsunoko Production,summer,1992.0,1992-02-18 00:00:00,Original,49.0
Chibi Maruko-chan,951,TV (Continuing),Nippon Animation,summer,1992.0,1990-01-07 00:00:00,Manga,142.0
Robin Hood no Daibouken,2543,TV (Continuing),Tatsunoko Production,summer,1992.0,1990-07-29 00:00:00,-,52.0
Sazae-san,2406,TV (Continuing),Eiken,summer,1992.0,1969-10-05 18:30:00,4-koma manga,0.0
Yokoyama Mitsuteru Sangokushi,970,TV (Continuing),"Dai Nippon Printing, Enoki Films",summer,1992.0,1991-10-18 00:00:00,Manga,47.0
Warau Salesman,3077,TV (Continuing),Shin-Ei Animation,summer,1992.0,1989-10-17 00:00:00,Manga,103.0
Mama wa Shougaku 4 Nensei,333,TV (Continuing),Sunrise,summer,1992.0,1992-01-10 17:00:00,Original,51.0
Honoo no Toukyuuji: Dodge Danpei,2228,TV (Continuing),Animation 21,summer,1992.0,1991-10-14 00:00:00,-,47.0
Moero! Top Striker,3438,TV (Continuing),Nippon Animation,summer,1992.0,1991-10-10 19:00:00,-,49.0
Densetsu no Yuusha Da Garn,2803,TV (Continuing),Sunrise,summer,1992.0,1992-02-08 00:00:00,-,46.0
Kinnikuman: Kinnikusei Oui Soudatsu-hen,3281,TV (Continuing),Toei Animation,summer,1992.0,1991-10-06 00:00:00,Manga,46.0
Hana no Mahoutsukai Mary Bell,2804,TV (Continuing),"Asahi Production, Production Reed",summer,1992.0,1992-02-03 18:00:00,Original,50.0
3 Choume no Tama: Uchi no Tama Shirimasen ka?,2467,TV (Continuing),Group TAC,summer,1992.0,1988-11-21 00:00:00,-,36.0
Mahou no Princess Minky Momo: Yume wo Dakishimete,5953,TV (Continuing),Production Reed,summer,1992.0,1991-10-02 00:00:00,Original,62.0
Daisougen no Chiisana Tenshi: Bush Baby,2913,TV (Continuing),Nippon Animation,summer,1992.0,1992-01-12 19:30:00,Novel,40.0
