title,MAL_id,type,studio,release-season,release-year,release-date,source-material,genres,themes,demographics,episodes,score,members
Crayon Shin-chan,966,TV (Continuing),['Shin-Ei Animation'],winter,2022.0,,Manga,"['Comedy', 'Ecchi']",['School'],Seinen,0.0,7.76,77000.0
Pokemon (2019),40351,TV (Continuing),['OLM'],winter,2022.0,,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,136.0,7.57,76000.0
Dragon Quest: Dai no Daibouken (2020),40906,TV (Continuing),['Toei Animation'],winter,2022.0,,Manga,"['Action', 'Adventure', 'Fantasy']",[],,100.0,7.75,66000.0
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,48505,TV (Continuing),['Sunrise'],winter,2022.0,,Original,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",[],,24.0,7.09,38000.0
Blade Runner: Black Lotus,38749,TV (Continuing),['Sola Digital Arts'],winter,2022.0,,Other,"['Sci-Fi', 'Suspense']",[],,13.0,6.24,23000.0
Lupin III: Part 6,49040,TV (Continuing),['TMS Entertainment'],winter,2022.0,,Manga,"['Action', 'Adventure', 'Comedy', 'Mystery']",['Adult Cast'],Seinen,24.0,7.18,20000.0
Digimon Ghost Game,49515,TV (Continuing),['Toei Animation'],winter,2022.0,,Other,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,0.0,6.87,20000.0
Doraemon (2005),8687,TV (Continuing),['Shin-Ei Animation'],winter,2022.0,,Manga,"['Comedy', 'Sci-Fi']",['Anthropomorphic'],Kids,0.0,7.63,18000.0
Yu☆Gi☆Oh! Sevens,40145,TV (Continuing),['Bridge'],winter,2022.0,,Card game,"['Action', 'Fantasy']",['Strategy Game'],Shounen,92.0,6.16,16000.0
Gudetama,23539,TV (Continuing),['Gathering'],winter,2022.0,,Original,"['Comedy', 'Gourmet']",[],,0.0,7.04,12000.0
Sazae-san,2406,TV (Continuing),['Eiken'],winter,2022.0,,4-koma manga,"['Comedy', 'Slice of Life']",[],,0.0,6.1,7600.0
Nintama Rantarou,1199,TV (Continuing),['Ajia-Do'],winter,2022.0,,Manga,['Comedy'],[],,0.0,7.08,6900.0
Chibi Maruko-chan (1995),6149,TV (Continuing),['Nippon Animation'],winter,2022.0,,Manga,"['Comedy', 'Slice of Life']",['School'],Shoujo,0.0,7.26,4900.0
Waccha PriMagi!,49285,TV (Continuing),"['Dongwoo A&E', 'Tatsunoko Production']",winter,2022.0,,Original,[],[],,51.0,7.1,4700.0
Sore Ike! Anpanman,1960,TV (Continuing),['TMS Entertainment'],winter,2022.0,,Picture book,"['Comedy', 'Fantasy']",[],,0.0,6.56,3400.0
Bonobono (TV 2016),32353,TV (Continuing),['Eiken'],winter,2022.0,,4-koma manga,"['Comedy', 'Slice of Life']",[],,0.0,6.37,2900.0
Youkai Watch ♪,48365,TV (Continuing),['OLM'],winter,2022.0,,Game,"['Comedy', 'Supernatural']",['Mythology'],Kids,0.0,6.2,2000.0
Ojarumaru,4459,TV (Continuing),['Gallop'],winter,2022.0,,Original,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",[],,0.0,6.37,1800.0
Mewkledreamy Mix!,44273,TV (Continuing),['J.C.Staff'],winter,2022.0,,Other,"['Adventure', 'Fantasy']",[],,50.0,7.19,1800.0
Shikaru Neko,48442,TV (Continuing),['Unknown'],winter,2022.0,,Manga,['Slice of Life'],[],,0.0,0.0,1700.0
Okashi na Sabaku no Suna to Manu,45207,TV (Continuing),['Kachidoki Studio'],winter,2022.0,,Manga,['Comedy'],[],,50.0,5.73,1500.0
Mazica Party,48391,TV (Continuing),['OLM'],winter,2022.0,,Original,['Fantasy'],[],,51.0,0.0,1500.0
Fushigi Dagashiya: Zenitendou,42295,TV (Continuing),['Toei Animation'],winter,2022.0,,Novel,['Mystery'],[],,0.0,6.04,1500.0
Puzzle & Dragon,37096,TV (Continuing),['Pierrot'],winter,2022.0,,Game,[],['Strategy Game'],Kids,0.0,0.0,1300.0
Shinkansen Henkei Robo Shinkalion Z the Animation,46381,TV (Continuing),['OLM'],winter,2022.0,,Other,"['Action', 'Sci-Fi']",['Mecha'],Kids,41.0,6.48,1200.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),['Unknown'],winter,2022.0,,Original,"['Comedy', 'Slice of Life']",[],,0.0,0.0,1000.0
Knyacki!,7505,TV (Continuing),['Unknown'],winter,2022.0,,,"['Comedy', 'Drama', 'Fantasy']",[],,0.0,6.14,940.0
Chickip Dancers,47623,TV (Continuing),['Fanworks'],winter,2022.0,,Other,['Slice of Life'],[],,26.0,0.0,880.0
Hanakappa,8336,TV (Continuing),"['OLM', 'Xebec']",winter,2022.0,,Picture book,['Comedy'],[],,0.0,6.02,781.0
Aware! Meisaku-kun,32956,TV (Continuing),['Pie in the sky'],winter,2022.0,,Original,['Comedy'],"['Parody', 'School']",Kids,230.0,0.0,759.0
Duel Masters King!,46652,TV (Continuing),"[""Brain's Base"", 'Shogakukan Music & Digital Entertainment']",winter,2022.0,,Original,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,43.0,0.0,757.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),['Kachidoki Studio'],winter,2022.0,,Original,['Comedy'],[],,0.0,0.0,757.0
Uchuu Nanchara Kotetsu-kun,42870,TV (Continuing),['Fanworks'],winter,2022.0,,Web manga,"['Comedy', 'Sci-Fi']",[],,0.0,0.0,725.0
Kirin the Noop,35694,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Adventure'],[],,0.0,0.0,588.0
Shimajirou no Wow!,18941,TV (Continuing),['The Answer Studio'],winter,2022.0,,Other,"['Adventure', 'Comedy', 'Fantasy']",[],,0.0,0.0,506.0
Mori no Ratio,29427,TV (Continuing),['Unknown'],winter,2022.0,,,"['Adventure', 'Fantasy']",[],,0.0,0.0,473.0
Manul no Yuube,38776,TV (Continuing),['Unknown'],winter,2022.0,,Web manga,['Slice of Life'],[],,0.0,0.0,470.0
Dosukoi Sushi Zumou,48517,TV (Continuing),['Shirogumi'],winter,2022.0,,Other,"['Comedy', 'Gourmet', 'Sports']",['Martial Arts'],Kids,52.0,0.0,440.0
Gohan Kaijuu Pap,22669,TV (Continuing),['DLE'],winter,2022.0,,Original,"['Action', 'Comedy']",[],,0.0,0.0,431.0
Yowamushi Monsters,30119,TV (Continuing),['Unknown'],winter,2022.0,,Original,[],[],,0.0,0.0,403.0
Norimono Man: Mobile Land no Car-kun,41384,TV (Continuing),['CloverWorks'],winter,2022.0,,Original,['Comedy'],['Racing'],Kids,104.0,0.0,390.0
Robot Pulta,29375,TV (Continuing),['Unknown'],winter,2022.0,,,"['Adventure', 'Comedy']",['Mecha'],Kids,0.0,0.0,372.0
Konigiri-kun,35696,TV (Continuing),['Unknown'],winter,2022.0,,Original,[],[],,0.0,0.0,335.0
Liv & Bell,29421,TV (Continuing),['Unknown'],winter,2022.0,,,['Adventure'],[],,0.0,0.0,330.0
Otoppe,35372,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Fantasy'],['Music'],Kids,0.0,0.0,325.0
Oidon to,35698,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Sports'],[],,0.0,0.0,298.0
Keito no Yousei: Knit to Wool,35695,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Fantasy'],[],,0.0,0.0,289.0
Unicorn no Kyupi,34990,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Fantasy'],[],,0.0,0.0,288.0
Pakkororin,38099,TV (Continuing),['Unknown'],winter,2022.0,,Original,[],[],,0.0,0.0,277.0
Reizouko no Tsukenosuke!,38451,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Comedy'],['Parody'],Kids,0.0,0.0,255.0
Origami Ninja Koyankinte,41458,TV (Continuing),['Directions'],winter,2022.0,,,['Comedy'],[],,0.0,0.0,239.0
Recola,52066,TV (Continuing),['Unknown'],winter,2022.0,,Original,['Slice of Life'],[],,0.0,0.0,115.0
Agisang-eo Ollie wa William,53381,TV (Continuing),['Unknown'],winter,2022.0,,Music,[],['Anthropomorphic'],Kids,54.0,0.0,72.0
Kotarou wa Hitorigurashi,49909,ONA,['LIDENFILMS'],winter,2022.0,,Manga,"['Comedy', 'Slice of Life']",['Childcare'],Seinen,10.0,8.26,114000.0
Chikyuugai Shounen Shoujo,37914,ONA,['Production +h.'],winter,2022.0,,Original,"['Adventure', 'Sci-Fi']",[],,6.0,6.87,32000.0
Thermae Romae Novae,43693,ONA,['NAZ'],winter,2022.0,,Manga,"['Comedy', 'Slice of Life']","['Historical', 'Time Travel']",Seinen,11.0,7.21,20000.0
Pokemon (2019): Kami to Yobareshi Arceus,50673,ONA,['OLM'],winter,2022.0,,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,4.0,6.66,6800.0
Ouji no Honmei wa Akuyaku Reijou,49223,ONA,['Studio Hokiboshi'],winter,2022.0,,Web manga,"['Fantasy', 'Romance', 'Hentai']",[],,8.0,5.84,5800.0
Doupo Cangqiong: San Nian Zhi Yue,49701,ONA,['Motion Magic'],winter,2022.0,,Novel,"['Action', 'Fantasy']",[],,13.0,8.23,5400.0
Wan Sheng Jie 3,49587,ONA,['Unknown'],winter,2022.0,,Web manga,"['Comedy', 'Supernatural']",[],,12.0,7.84,5300.0
Tales of Luminaria: The Fateful Crossroad,49942,ONA,"['Anima', 'Kamikaze Douga']",winter,2022.0,,Game,['Fantasy'],[],,2.0,6.16,4700.0
Xiao Mo Tou Baolu La!,50411,ONA,['Wawayu Animation'],winter,2022.0,,Web manga,['Comedy'],[],,13.0,6.55,4300.0
Petit Seka,49939,ONA,['Scooter Films'],winter,2022.0,,Game,['Comedy'],[],,10.0,6.87,3200.0
BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,51218,ONA,['SANZIGEN'],winter,2022.0,,Mixed media,[],[],,2.0,7.71,2900.0
"3-byougo, Yajuu.: Goukon de Sumi ni Ita Kare wa Midara Nikushoku deshita",50208,ONA,['Staple Entertainment'],winter,2022.0,,Web manga,['Hentai'],[],,8.0,5.63,2800.0
Aharen-san wa Hakarenai Mini,51243,ONA,['AQUA ARIS'],winter,2022.0,,Manga,['Comedy'],"['Iyashikei', 'School']",Shounen,18.0,5.9,2600.0
"Manga ""Bakemonogatari"" Shaft Seisaku Tokubetsu PV",51068,ONA,['Shaft'],winter,2022.0,,Light novel,['Supernatural'],[],,1.0,7.25,2200.0
Arifureta Shokugyou de Sekai Saikyou 2nd Season Picture Drama,51340,ONA,['Unknown'],winter,2022.0,,Light novel,"['Comedy', 'Fantasy']",[],,12.0,6.05,1800.0
Xingchen Bian: Po Tian Mi Ju,50667,ONA,['Foch Films'],winter,2022.0,,Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",[],,16.0,7.54,1600.0
Sukuwareru Ramiris,51309,ONA,['8bit'],winter,2022.0,,Manga,"['Comedy', 'Fantasy']",[],,2.0,6.3,1500.0
Wo de Yi Jie Zhi Lu,50430,ONA,['Unknown'],winter,2022.0,,Original,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,40.0,6.02,1400.0
Yong Sheng,50444,ONA,['Oriental Creative Color'],winter,2022.0,,Web novel,"['Action', 'Adventure', 'Fantasy']",[],,12.0,7.25,1400.0
Kumichou Musume to Sewagakari Picture Drama,50930,ONA,['AQUA ARIS'],winter,2022.0,,Manga,['Comedy'],[],,7.0,5.93,1400.0
Qi Jie Diyi Xian,51131,ONA,['Soyep'],winter,2022.0,,Web novel,"['Action', 'Adventure', 'Fantasy']",[],,120.0,6.01,1200.0
Zhu Tian Ji,50925,ONA,['2:10 AM Animation'],winter,2022.0,,Manga,"['Action', 'Adventure', 'Fantasy']",[],,26.0,7.0,1100.0
Jantama Pong☆ Web Special,51465,ONA,['Scooter Films'],winter,2022.0,,Game,['Comedy'],[],,1.0,5.52,1100.0
Stars*Collection!,50934,ONA,['Hololive Production'],winter,2022.0,,Other,['Comedy'],[],,0.0,6.94,1100.0
Anata wo Hitokoto de Arawashite Kudasai: no Shitsumon ga Nigate da.,50762,ONA,['Sunrise'],winter,2022.0,,Original,[],[],,1.0,6.19,1000.0
Mahoutsukai Reimeiki Mini Anime,51349,ONA,['AQUA ARIS'],winter,2022.0,,Light novel,"['Comedy', 'Fantasy']",[],,21.0,5.65,1000.0
A Ripple in Time,51013,ONA,['OLM Team Kato'],winter,2022.0,,Game,['Adventure'],['Strategy Game'],Kids,1.0,6.11,1000.0
Qian Cong Shou,50441,ONA,['Unknown'],winter,2022.0,,Original,"['Action', 'Fantasy', 'Sci-Fi']",[],,16.0,6.39,1000.0
The King of Fighters XV,48582,ONA,['Studio G-1Neo'],winter,2022.0,,Game,['Action'],[],,1.0,6.59,941.0
Long She Yanyi,50544,ONA,['Wonder Cat Animation'],winter,2022.0,,Web novel,['Action'],[],,16.0,6.93,865.0
Kamigawa: Kagayakeru Sekai,51043,ONA,['Wit Studio'],winter,2022.0,,Card game,"['Action', 'Fantasy']",[],,1.0,6.63,848.0
Kyokou Suiri Mini Anime Season 2,51542,ONA,['AQUA ARIS'],winter,2022.0,,Manga,['Comedy'],[],,16.0,0.0,841.0
Machikado Mazoku: 2-choume Mini,51543,ONA,['AQUA ARIS'],winter,2022.0,,4-koma manga,['Comedy'],[],,21.0,5.97,819.0
Wu Ying Sanqian Dao,51457,ONA,['Tanglin Culture'],winter,2022.0,,Novel,"['Action', 'Adventure', 'Fantasy']",[],,10.0,6.31,806.0
Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto Mini Anime,51439,ONA,['Lay-duce'],winter,2022.0,,Music,[],[],,6.0,5.91,760.0
Bakugan: Evolutions,51263,ONA,['TMS Entertainment'],winter,2022.0,,Original,"['Action', 'Fantasy']",[],,0.0,0.0,733.0
"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun",51008,ONA,['Robot Communications'],winter,2022.0,,Manga,"['Drama', 'Fantasy']",[],,1.0,6.31,644.0
Wan Yu Zhi Wang,51623,ONA,"['Kuai Ying Hu Yu', 'Xing Yi Kai Chen']",winter,2022.0,,Web novel,"['Action', 'Fantasy']",[],,24.0,5.8,597.0
Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,50629,ONA,['CG Year'],winter,2022.0,,Novel,"['Action', 'Adventure', 'Mystery']",[],,16.0,6.9,578.0
Kirakira Kirari,49844,ONA,['Lesprit'],winter,2022.0,,Original,['Fantasy'],[],,1.0,6.53,574.0
Bing Zhu Qi Hun,50565,ONA,['Unknown'],winter,2022.0,,Original,"['Action', 'Adventure', 'Fantasy']",[],,12.0,6.17,562.0
Hua Jianghu: Bu Liang Ren V,50271,ONA,['Unknown'],winter,2022.0,,Original,"['Drama', 'Fantasy', 'Romance']",[],,12.0,0.0,538.0
SpoGomi: World Cup Exhibition Match-hen,51300,ONA,['AION Studio'],winter,2022.0,,Original,['Sports'],[],,1.0,5.56,522.0
Girigiri Warukunai Watame,51768,ONA,['Hololive Production'],winter,2022.0,,Original,['Comedy'],[],,0.0,6.75,519.0
Ryuukyuu Timeline 2: Tedako no Machi Tanbou,53861,ONA,['Gyorai Eizo Inc.'],winter,2022.0,,Other,['Fantasy'],[],,1.0,5.71,519.0
Uchuu Camper Chicchi,51414,ONA,['Production +h.'],winter,2022.0,,Original,['Sci-Fi'],[],,1.0,5.68,507.0
Twisted Wonderland 2nd Anniversary PV,52216,ONA,['CloverWorks'],winter,2022.0,,Game,['Supernatural'],[],,1.0,6.4,494.0
Zhen Dao Ge: Chenshi Hang,48914,ONA,['Unknown'],winter,2022.0,,,"['Action', 'Adventure']",[],,1.0,0.0,492.0
Jing Cui Xian Zun,50849,ONA,['Soyep'],winter,2022.0,,Original,"['Action', 'Adventure', 'Fantasy']",[],,20.0,0.0,467.0
Inzai Aru Aru Monogatari,49806,ONA,['Unknown'],winter,2022.0,,4-koma manga,['Slice of Life'],[],,1.0,0.0,464.0
Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,52011,ONA,['Sunrise'],winter,2022.0,,Other,[],[],,1.0,6.26,455.0
Metamon to! Purin no Stage,51424,ONA,['Unknown'],winter,2022.0,,Original,['Comedy'],[],,1.0,5.77,430.0
Metamon to! Oyasumi Mokurou,50840,ONA,['Unknown'],winter,2022.0,,Game,['Comedy'],[],,1.0,5.74,420.0
Mao Zhi Ming Specials,51000,ONA,['Unknown'],winter,2022.0,,Manga,['Comedy'],[],,5.0,0.0,397.0
Yin Yang Shi: Ping An Wu Yu 3rd Season,51183,ONA,['Unknown'],winter,2022.0,,Game,"['Comedy', 'Slice of Life', 'Supernatural']",[],,12.0,0.0,381.0
Metamon to! Wooper to Katazuke,51150,ONA,['Unknown'],winter,2022.0,,Game,['Comedy'],[],,1.0,5.84,357.0
Shiyakusho,50993,ONA,['Typhoon Graphics'],winter,2022.0,,Manga,['Slice of Life'],[],,1.0,6.32,346.0
Tenjin,51412,ONA,['Imagica Digitalscape'],winter,2022.0,,Original,['Adventure'],[],,1.0,0.0,327.0
Hua Kaizhang Meili,50572,ONA,['Unknown'],winter,2022.0,,Manga,"['Comedy', 'Sci-Fi']",[],,12.0,0.0,318.0
"Ore, Tsushima x Na Mo Naki Nezumi",51299,ONA,['Unknown'],winter,2022.0,,Original,"['Comedy', 'Slice of Life']",[],,2.0,5.95,275.0
"Pikachu, Pochama to Fushigi na Nendo",51885,ONA,['Unknown'],winter,2022.0,,Game,[],[],,1.0,5.63,275.0
Shi Wangzhe A?,51405,ONA,['Qiying Animation'],winter,2022.0,,,"['Comedy', 'Fantasy']",[],,14.0,0.0,248.0
Mao Xian Dong De Shou!,50797,ONA,['Unknown'],winter,2022.0,,Original,"['Comedy', 'Slice of Life']",[],,15.0,0.0,239.0
Sekigahara Gassen: Kiro ni Tatta Tarui no Bushou-tachi,51236,ONA,['Unknown'],winter,2022.0,,Other,[],[],,1.0,0.0,235.0
Hatachi no Ryouma with Kurofune-kun!,38097,ONA,['DLE'],winter,2022.0,,Original,['Sci-Fi'],['Historical'],Kids,0.0,0.0,220.0
Miko Note Episode 0: Zenjitsudan,51238,ONA,['Unknown'],winter,2022.0,,Game,"['Mystery', 'Slice of Life']",[],,1.0,0.0,203.0
Rock'n Oyone,51413,ONA,['Studio elle'],winter,2022.0,,Original,[],[],,1.0,0.0,161.0
Ohiru no Shocker-san,51469,ONA,['Kachidoki Studio'],winter,2022.0,,Other,['Comedy'],[],,0.0,0.0,102.0
Go! Go! Tokyo MER: Kinkyuujitai to Tatakau Nakama-tachi,51211,ONA,['FUNNY MOVIE'],winter,2022.0,,Other,['Comedy'],[],,20.0,0.0,99.0
Tata Tu Ran Xiang Dao 2,51262,ONA,['Unknown'],winter,2022.0,,,['Comedy'],['Anthropomorphic'],Kids,12.0,0.0,97.0
Xiao Shizi Sai Ji 2nd Season,51939,ONA,['Unknown'],winter,2022.0,,Original,"['Comedy', 'Fantasy']",[],,104.0,0.0,90.0
Suki ni Zen Furou,53275,ONA,['Unknown'],winter,2022.0,,Original,['Slice of Life'],[],,1.0,0.0,85.0
Xian Yu Ge Specials,53573,ONA,['Unknown'],winter,2022.0,,Original,"['Comedy', 'Fantasy']",[],,2.0,0.0,66.0
Steamo,53036,ONA,['Unknown'],winter,2022.0,,Original,[],['Educational'],Kids,8.0,0.0,49.0
Fighting 32nd Olympic,54119,ONA,['Steamworks'],winter,2022.0,,Original,['Sports'],[],,1.0,0.0,43.0
Ashuai 7th Season,53726,ONA,['Unknown'],winter,2022.0,,Manga,['Comedy'],['School'],Kids,34.0,0.0,39.0
Jie Li Dou 4th Season,53709,ONA,['Unknown'],winter,2022.0,,Original,['Comedy'],['Anthropomorphic'],Kids,62.0,0.0,34.0
Totsukuni no Shoujo (2022),48405,OVA,['Wit Studio'],winter,2022.0,,Manga,['Supernatural'],[],,1.0,7.53,34000.0
Strike the Blood Final,49316,OVA,['Connect'],winter,2022.0,,Light novel,"['Action', 'Fantasy', 'Supernatural', 'Ecchi']",[],,4.0,6.89,30000.0
Non Non Biyori Nonstop: Bukatsu wo Ganbatta,49521,OVA,['SILVER LINK.'],winter,2022.0,,Manga,['Slice of Life'],"['CGDCT', 'Iyashikei']",Seinen,1.0,8.15,15000.0
Love Me: Kaede to Suzu The Animation,50634,OVA,['Studio 1st'],winter,2022.0,,Manga,['Hentai'],[],,2.0,7.88,11000.0
** Kouhai,40658,OVA,['Majin'],winter,2022.0,,Manga,"['Fantasy', 'Hentai']",[],,8.0,7.23,9900.0
Akane wa Tsumare Somerareru,50192,OVA,['T-Rex'],winter,2022.0,,Manga,['Hentai'],[],,2.0,6.46,6100.0
Kyonyuu Elf Oyako Saimin,50237,OVA,['T-Rex'],winter,2022.0,,Visual novel,['Hentai'],[],,2.0,7.02,5900.0
Garden: Takamine-ke no Nirinka - The Animation,50488,OVA,['Seven'],winter,2022.0,,Manga,['Hentai'],[],,0.0,7.76,5800.0
Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,49518,OVA,['Blue bread'],winter,2022.0,,Visual novel,['Romance'],[],,1.0,5.56,4600.0
New Initial D Movie: Battle Digest,50846,OVA,"['LIDENFILMS', 'SANZIGEN']",winter,2022.0,,Manga,[],['Racing'],Seinen,1.0,7.21,4500.0
Yamitsuki Mura: Melty Limit The Animation,50654,OVA,['BreakBottle'],winter,2022.0,,Manga,['Hentai'],[],,2.0,6.47,3800.0
Himitsu no Kichi,50156,OVA,['Queen Bee'],winter,2022.0,,Manga,['Hentai'],[],,2.0,6.3,3500.0
Kimi wa Yasashiku Netorareru The Animation,50487,OVA,['Seven'],winter,2022.0,,Manga,['Hentai'],[],,0.0,6.01,3000.0
Ero Ishi: Seijun Bishoujo wo Kotoba Takumi ni Hametai Houdai,50434,OVA,['PoRO'],winter,2022.0,,Visual novel,['Hentai'],[],,4.0,6.21,2900.0
Abandon: 100 Nuki Shinai to Derarenai Fushigi na Kyoushitsu,50051,OVA,['Rabbit Gate'],winter,2022.0,,Manga,['Hentai'],[],,0.0,6.28,2800.0
Eroriman,51088,OVA,['PoRO'],winter,2022.0,,Visual novel,['Hentai'],[],,2.0,6.36,2700.0
Sei Dorei Gakuen 2,50435,OVA,['Anime Antenna Iinkai'],winter,2022.0,,Visual novel,['Hentai'],[],,2.0,6.09,2300.0
Fruits Basket: Prelude,49310,Movie,['TMS Entertainment'],winter,2022.0,,Manga,"['Drama', 'Romance']",[],,1.0,8.48,80000.0
Shika no Ou: Yuna to Yakusoku no Tabi,38015,Movie,['Production I.G'],winter,2022.0,,Novel,"['Action', 'Adventure', 'Fantasy']",[],,1.0,6.86,24000.0
Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,42886,Movie,['Production I.G'],winter,2022.0,,Novel,"['Drama', 'Sci-Fi']",[],,12.0,8.28,17000.0
"Goodbye, Don Glees!",49345,Movie,['Madhouse'],winter,2022.0,,Original,['Adventure'],[],,1.0,7.31,13000.0
"Deemo Movie: Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku",40722,Movie,"['Production I.G', 'Signal.MD']",winter,2022.0,,Game,"['Drama', 'Fantasy']",[],,1.0,6.49,10000.0
Blue Thermal,49665,Movie,['Telecom Animation Film'],winter,2022.0,,Manga,['Drama'],[],,1.0,6.78,9500.0
BanG Dream! Movie: Poppin' Dream!,41782,Movie,['SANZIGEN'],winter,2022.0,,Original,[],[],,1.0,7.88,6800.0
Ensemble Stars!! Road to Show!!,50414,Movie,['David Production'],winter,2022.0,,Game,['Slice of Life'],[],,1.0,7.0,4500.0
Doraemon Movie 41: Nobita no Little Star Wars,44025,Movie,['Shin-Ei Animation'],winter,2022.0,,Manga,"['Adventure', 'Comedy', 'Sci-Fi']",['Space'],Kids,1.0,6.9,2300.0
Bukusuta The World,50970,Movie,['Unknown'],winter,2022.0,,4-koma manga,['Comedy'],[],,0.0,0.0,593.0
Wo Men de Dong Ao,51877,Movie,['Shanghai Animation Film Studio'],winter,2022.0,,Original,"['Adventure', 'Fantasy', 'Sports']",[],,1.0,0.0,114.0
Xi Yangyang Yu Hui Tailang: Kuang Chu Weilai,51880,Movie,['Unknown'],winter,2022.0,,Original,"['Comedy', 'Sports']",[],,1.0,0.0,114.0
Xiao Hu Dun Da Yingxiong,51881,Movie,['Unknown'],winter,2022.0,,Original,"['Adventure', 'Comedy', 'Fantasy']",[],,1.0,0.0,95.0
Xiangzhe Mingliang Na Fang,51879,Movie,['Unknown'],winter,2022.0,,Picture book,"['Fantasy', 'Slice of Life']",[],,1.0,0.0,34.0
Hoshizora no Suizokukan,54090,Movie,['D & D Pictures'],winter,2022.0,,,['Sci-Fi'],['Space'],Kids,1.0,0.0,23.0
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,50360,Special,['Studio Bind'],winter,2022.0,,Light novel,"['Drama', 'Fantasy', 'Ecchi']",[],,1.0,7.94,118000.0
Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,49893,Special,['Kyoto Animation'],winter,2022.0,,Manga,"['Fantasy', 'Slice of Life']",[],,1.0,7.83,63000.0
Arifureta Shokugyou de Sekai Saikyou 2nd Season: Arifureta Yorimichi de Sekai Saikyou,50916,Special,"['asread.', 'studio MOTHER']",winter,2022.0,,Light novel,"['Action', 'Adventure', 'Fantasy']",[],,1.0,6.9,35000.0
Boku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,50532,Special,['Bones'],winter,2022.0,,Manga,['Action'],['Super Power'],Shounen,1.0,7.39,24000.0
Vanitas no Karte: En Route Pour le Gévaudan,50768,Special,['Bones'],winter,2022.0,,Manga,['Supernatural'],"['Historical', 'Vampire']",Shounen,1.0,6.83,18000.0
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap,51616,Special,['Ajia-Do'],winter,2022.0,,Light novel,['Fantasy'],[],,2.0,6.84,4900.0
Eien no 831,49532,Special,['Craftar Studios'],winter,2022.0,,Original,[],[],,1.0,5.72,3500.0
Uma Musume: Pretty Derby - 1st Anniversary Special Animation,51225,Special,['Studio Kai'],winter,2022.0,,Game,"['Comedy', 'Slice of Life', 'Sports']",[],,1.0,7.06,2900.0
Tokyo 24-ku: Reversal Film,51296,Special,['CloverWorks'],winter,2022.0,,Original,"['Mystery', 'Sci-Fi']",[],,1.0,5.75,2800.0
Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials,50905,Special,['AQUA ARIS'],winter,2022.0,,Light novel,"['Comedy', 'Slice of Life']",[],,4.0,6.31,2700.0
Princess Principal: Crown Handler Movie 2 - Revealing Reviews,50919,Special,['Unknown'],winter,2022.0,,Original,['Mystery'],[],,1.0,6.52,2700.0
Hairpin Double,48954,Special,"['Felix Film', 'GA-CREW']",winter,2022.0,,Other,"['Action', 'Fantasy']",[],,1.0,5.5,1200.0
Suisei no Freyline: Prologue,51544,Special,"[""STUDIO6'oN""]",winter,2022.0,,Original,['Fantasy'],[],,1.0,5.62,485.0
Odd Taxi Picture Drama,53642,Special,['Unknown'],winter,2022.0,,Original,[],[],,1.0,5.99,415.0
Xing Hai Qishi: Xinghuo Chongran,51198,Special,['Unknown'],winter,2022.0,,Original,"['Action', 'Fantasy', 'Sci-Fi']",[],,1.0,6.28,321.0
Maji de Wakaru! Waccha PriMagi Gakuen,50790,Special,"['Dongwoo A&E', 'Tatsunoko Production']",winter,2022.0,,Original,['Comedy'],[],,1.0,0.0,203.0
Echigo Bakufu,51336,Special,['Unknown'],winter,2022.0,,Web manga,"['Comedy', 'Fantasy']",[],,0.0,0.0,193.0
Washimo Special: Chikyuu no Mirai wo Sukue! Washimo vs Washija,52023,Special,['Unknown'],winter,2022.0,,Picture book,"['Comedy', 'Sci-Fi']",['School'],Kids,1.0,0.0,64.0
